F1,F2,F3,F4,F5,ID,X,Y,Class
-84.761228,31.192131,2.8,5.6,52.163,6127,713322.344501,3453054.3524,1
-84.761218,31.192101,3.1,5.7,52.166,6128,713323.4516,3453051.00304,1
-84.761207,31.19207,3.3,6.0,52.145,6129,713324.520128,3453047.67509,1
-84.761196,31.19204,3.4,6.3,52.138,6130,713325.636534,3453044.33702,1
-84.761186,31.192009,3.8,6.2,52.128,6131,713326.668062,3453040.95287,1
-84.761175,31.191979,3.9,6.2,52.097,6132,713327.775164,3453037.60352,1
-84.761164,31.191949,3.8,5.5,52.057,6133,713328.891348,3453034.27653,1
-84.761154,31.191918,4.3,5.6,52.025,6134,713329.941491,3453030.91494,1
-84.761144,31.191892,5.3,6.1,52.006,6135,713330.887346,3453027.99488,0
-84.761135,31.191866,4.9,6.3,51.942,6136,713331.840937,3453025.16372,0
-84.761126,31.19184,5.0,6.1,51.911,6137,713332.78567,3453022.2991,0
-84.761117,31.191814,5.8,7.2,51.838,6138,713333.710894,3453019.45627,0
-84.761108,31.191789,5.1,6.8,51.795,6139,713334.617056,3453016.61305,0
-84.761099,31.191763,5.0,7.0,51.746,6140,713335.493055,3453013.84686,0
-84.761089,31.191738,5.9,7.2,51.75,6141,713336.464138,3453011.09369,0
-84.761081,31.191713,6.3,7.4,51.83,6142,713337.341485,3453008.26098,0
-84.761071,31.191684,5.7,7.9,51.898,6143,713338.397571,3453005.07697,0
-84.76106,31.191654,5.4,7.6,51.916,6144,713339.44682,3453001.75972,0
-84.76105,31.191623,5.6,8.2,51.933,6145,713340.45862,3452998.40844,0
-84.76104,31.191593,5.0,7.1,51.943,6146,713341.508993,3452995.03576,0
-84.761029,31.191562,5.2,7.1,51.973,6147,713342.596817,3452991.69711,0
-84.761019,31.191532,5.3,7.6,51.918,6148,713343.67556,3452988.33609,0
-84.761008,31.191501,5.7,9.2,51.866,6149,713344.774038,3452984.9422,0
-84.760997,31.19147,5.5,8.1,51.807,6150,713345.872517,3452981.54831,0
-84.760986,31.19144,5.6,9.3,51.766,6151,713346.980527,3452978.15462,0
-84.760976,31.191409,5.4,8.4,51.659,6152,713348.068803,3452974.7938,0
-84.760964,31.191379,5.1,8.0,51.618,6153,713349.223346,3452971.4565,0
-84.760954,31.191348,3.9,7.7,51.518,6154,713350.292786,3452968.0842,0
-84.760943,31.191318,3.4,7.4,51.448,6155,713351.352022,3452964.74498,1
-84.760932,31.191288,2.4,6.5,51.388,6156,713352.448932,3452961.4287,1
-84.760922,31.191257,2.0,5.8,51.358,6157,713353.536987,3452958.07896,1
-84.760911,31.191227,2.2,5.4,51.307,6158,713354.624368,3452954.76249,1
-84.760901,31.191197,2.3,5.3,51.268,6159,713355.683831,3452951.41217,1
-84.76089,31.191167,2.2,5.1,51.207,6160,713356.770989,3452948.10679,1
-84.76088,31.191137,3.0,5.7,51.251,6161,713357.820248,3452944.78954,1
-84.760869,31.191107,4.2,7.2,51.261,6162,713358.888345,3452941.48377,0
-84.760858,31.191076,3.9,6.9,51.335,6163,713360.014751,3452938.12372,1
-84.760846,31.191042,4.4,6.9,51.344,6164,713361.245223,3452934.33321,0
-84.760833,31.191006,3.9,7.0,51.402,6165,713362.555759,3452930.35578,1
-84.76082,31.190969,4.1,9.2,51.402,6166,713363.847908,3452926.3447,0
-84.760808,31.190933,4.1,8.5,51.419,6167,713365.093076,3452922.29939,0
-84.760795,31.190896,4.8,10.6,51.416,6168,713366.386125,3452918.24396,0
-84.760783,31.190859,5.2,11.9,51.364,6169,713367.698236,3452914.18892,0
-84.76077,31.190822,5.7,13.7,51.301,6170,713369.001042,3452910.1226,0
-84.760757,31.190785,5.3,12.4,51.17,6171,713370.32291,3452906.05666,0
-84.760744,31.190748,5.3,11.5,51.133,6172,713371.625718,3452901.99034,0
-84.760731,31.190712,4.9,9.1,51.054,6173,713372.946914,3452897.95766,0
-84.760718,31.190675,4.4,8.8,50.994,6174,713374.278092,3452893.90301,0
-84.760705,31.190638,3.8,6.8,50.951,6175,713375.608821,3452889.87053,1
-84.760692,31.190602,2.7,5.9,50.886,6176,713376.920939,3452885.81549,1
-84.760679,31.190565,2.3,5.6,50.836,6177,713378.204015,3452881.78204,1
-84.760666,31.190528,1.9,4.8,50.79,6178,713379.525216,3452877.74936,1
-84.760653,31.190492,2.0,5.0,50.747,6179,713380.837112,3452873.70541,1
-84.76064,31.190455,1.7,4.9,50.67,6180,713382.139477,3452869.66126,1
-84.760628,31.190418,1.8,4.7,50.648,6181,713383.432537,3452865.60584,1
-84.760615,31.190382,2.2,4.5,50.561,6182,713384.763272,3452861.57336,1
-84.760602,31.190344,2.0,4.2,50.518,6183,713386.047476,3452857.48448,1
-84.760589,31.190308,2.0,4.5,50.467,6184,713387.331008,3452853.42886,1
-84.760576,31.190271,2.1,4.3,50.443,6185,713388.66197,3452849.38529,1
-84.760564,31.190234,2.2,4.4,50.405,6186,713389.974096,3452845.33025,1
-84.760551,31.190198,2.4,4.9,50.378,6187,713391.266712,3452841.297,1
-84.760539,31.190164,2.9,5.5,50.359,6188,713392.457058,3452837.6055,1
-84.760528,31.190134,2.7,5.5,50.303,6189,713393.582585,3452834.2898,1
-84.760517,31.190104,2.8,5.6,50.264,6190,713394.679968,3452830.95135,1
-84.760507,31.190073,2.2,6.2,50.234,6191,713395.75829,3452827.61252,1
-84.760496,31.190043,2.9,6.7,50.175,6192,713396.798488,3452824.27291,1
-84.760486,31.190013,2.4,5.2,50.115,6193,713397.838463,3452820.94438,1
-84.760475,31.189982,2.2,4.8,50.094,6194,713398.945379,3452817.60613,1
-84.760466,31.189956,1.6,4.1,50.072,6195,713399.910554,3452814.67538,1
-84.760458,31.189933,2.0,4.3,50.004,6196,713400.733538,3452812.17431,1
-84.76045,31.189912,2.4,5.7,49.988,6197,713401.495743,3452809.84947,1
-84.760443,31.189891,2.7,5.2,49.963,6198,713402.209845,3452807.54585,1
-84.760437,31.189873,2.4,5.9,49.915,6199,713402.86978,3452805.56277,1
-84.76043,31.189855,2.8,6.7,49.864,6200,713403.549001,3452803.56899,1
-84.760424,31.189838,3.8,6.6,49.799,6201,713404.187629,3452801.6964,1
-84.760417,31.189821,4.0,6.8,49.761,6202,713404.864605,3452799.81349,1
-84.76041,31.189801,5.4,7.6,49.874,6203,713405.57781,3452797.55421,0
-84.760403,31.189778,6.1,7.7,49.913,6204,713406.315466,3452795.02923,0
-84.760394,31.189752,3.6,5.3,49.964,6205,713407.182639,3452792.2296,1
-84.760385,31.189727,3.4,4.6,50.024,6206,713408.088162,3452789.41964,1
-84.760376,31.189701,2.8,3.7,50.06,6207,713409.07128,3452786.54472,1
-84.760366,31.189675,2.6,3.5,50.016,6208,713410.033541,3452783.7581,1
-84.760358,31.18965,1.3,1.8,50.022,6209,713410.863041,3452780.93551,1
-84.760349,31.189625,2.7,4.6,50.023,6210,713411.776524,3452778.20336,1
-84.760341,31.1896,3.0,7.1,50.09,6211,713412.624638,3452775.40334,1
-84.76033,31.189572,3.9,8.4,50.131,6212,713413.696233,3452772.39711,0
-84.760319,31.189543,3.0,7.8,50.169,6213,713414.791831,3452769.14735,1
-84.76031,31.189513,2.8,6.5,50.214,6214,713415.755342,3452765.82837,1
-84.7603,31.189483,2.6,6.2,50.2,6215,713416.81349,3452762.54458,1
-84.760289,31.189453,2.4,6.7,50.216,6216,713417.890477,3452759.27227,1
-84.760278,31.189423,2.2,5.9,50.259,6217,713418.968138,3452755.96669,1
-84.760269,31.189393,2.7,6.9,50.3,6218,713419.931875,3452752.63663,1
-84.760258,31.189363,2.8,7.8,50.335,6219,713421.018619,3452749.35342,1
-84.760247,31.189333,2.6,7.2,50.391,6220,713422.12465,3452746.05951,1
-84.760237,31.189303,3.0,7.3,50.413,6221,713423.230682,3452742.7656,1
-84.760226,31.189273,2.5,5.7,50.445,6222,713424.308346,3452739.46003,1
-84.760215,31.189243,2.9,7.3,50.471,6223,713425.414604,3452736.15503,1
-84.760204,31.189214,2.8,7.3,50.475,6224,713426.510208,3452732.90528,1
-84.760194,31.189184,2.9,7.2,50.522,6225,713427.550198,3452729.57676,1
-84.760183,31.189154,3.2,7.1,50.55,6226,713428.618333,3452726.27099,1
-84.760173,31.189123,3.2,6.7,50.535,6227,713429.687367,3452722.92087,1
-84.760162,31.189093,3.5,7.0,50.565,6228,713430.803608,3452719.5939,1
-84.760152,31.189063,3.5,8.0,50.538,6229,713431.805925,3452716.24243,1
-84.760141,31.189033,3.8,7.6,50.516,6230,713432.911737,3452712.95961,1
-84.760132,31.189003,3.7,8.3,50.533,6231,713433.913831,3452709.61923,0
-84.760121,31.188973,4.0,10.1,50.537,6232,713434.943396,3452706.33487,0
-84.76011,31.188943,3.4,8.1,50.526,6233,713436.097764,3452703.00866,1
-84.760099,31.188912,3.9,10.4,50.54,6234,713437.175659,3452699.692,0
-84.760089,31.188882,4.3,10.1,50.511,6235,713438.234717,3452696.36387,0
-84.760078,31.188852,4.4,9.4,50.492,6236,713439.340983,3452693.05888,0
-84.760069,31.188826,4.1,10.2,50.451,6237,713440.30483,3452690.19465,0
-84.76006,31.188801,3.1,9.2,50.432,6238,713441.162936,3452687.37265,0
-84.760051,31.188775,3.3,10.1,50.448,6239,713442.096619,3452684.58545,0
-84.760044,31.188754,3.2,8.3,50.419,6240,713442.82094,3452682.24876,1
-84.760036,31.188733,2.9,6.9,50.416,6241,713443.592917,3452679.91303,1
-84.760029,31.188712,2.4,5.7,50.4,6242,713444.336077,3452677.58781,1
-84.760022,31.188691,2.0,4.5,50.389,6243,713445.060399,3452675.25112,1
-84.760014,31.18867,1.5,3.4,50.386,6244,713445.84056,3452672.98211,1
-84.760007,31.188649,1.0,3.2,50.365,6245,713446.554229,3452670.70065,1
-84.76,31.188628,0.9,2.8,50.376,6246,713447.29739,3452668.37543,1
-84.759992,31.188607,1.3,2.8,50.391,6247,713448.059164,3452666.07277,1
-84.759985,31.188586,1.0,2.6,50.348,6248,713448.782813,3452663.76934,1
-84.759979,31.188568,0.8,2.8,50.344,6249,713449.462499,3452661.75339,1
-84.759973,31.188551,0.5,3.1,50.341,6250,713450.044404,3452659.85747,1
-84.759967,31.188534,0.9,1.8,50.348,6251,713450.673515,3452657.98469,1
-84.759948,31.18848,1.1,2.2,50.389,6253,713452.596181,3452652.03431,1
-84.75994,31.188459,1.7,2.7,50.383,6254,713453.339568,3452649.698,1
-84.759932,31.188434,1.4,2.4,50.366,6255,713454.233784,3452646.97655,1
-84.759923,31.188408,0.9,2.3,50.37,6256,713455.12094,3452644.13296,1
-84.759914,31.188382,1.0,2.1,50.382,6257,713456.065058,3452641.30161,1
-84.759905,31.188357,0.8,2.3,50.36,6258,713456.998972,3452638.50333,1
-84.759896,31.188332,1.0,2.2,50.299,6259,713457.818288,3452635.71381,1
-84.759887,31.188306,1.2,3.2,50.27,6260,713458.790776,3452632.89413,1
-84.759878,31.188281,1.1,2.9,50.257,6261,713459.658198,3452630.08341,1
-84.759868,31.188255,1.4,3.2,50.239,6262,713460.668138,3452627.29776,1
-84.759859,31.18823,1.5,3.2,50.228,6263,713461.593197,3452624.46602,1
-84.759851,31.188204,1.4,3.2,50.193,6264,713462.414311,3452621.58782,1
-84.759842,31.188178,1.7,3.4,50.155,6265,713463.348902,3452618.75627,1
-84.759833,31.188152,1.6,3.4,50.156,6266,713464.30278,3452615.91403,1
-84.759823,31.188127,1.7,3.5,50.094,6267,713465.236024,3452613.14901,1
-84.759815,31.188101,1.5,3.3,50.085,6268,713466.132491,3452610.31669,1
-84.759805,31.188073,1.9,3.5,50.104,6269,713467.120355,3452607.20895,1
-84.759794,31.188043,1.8,3.4,50.149,6270,713468.235942,3452603.91523,1
-84.759783,31.188013,1.5,3.4,50.175,6271,713469.304549,3452600.5873,1
-84.759773,31.187983,1.4,3.0,50.207,6272,713470.344786,3452597.24769,1
-84.759763,31.187953,1.2,2.9,50.21,6273,713471.422026,3452593.9643,1
-84.759752,31.187923,1.2,3.2,50.274,6274,713472.489736,3452590.6807,1
-84.759742,31.187893,1.2,2.9,50.298,6275,713473.539282,3452587.35238,1
-84.759732,31.187863,1.2,2.9,50.319,6276,713474.598135,3452584.03534,1
-84.759721,31.187833,1.0,2.7,50.35,6277,713475.685358,3452580.72996,1
-84.75971,31.187803,1.2,2.6,50.397,6278,713476.744437,3452577.40183,1
-84.7597,31.187773,1.1,2.2,50.418,6279,713477.812149,3452574.11824,1
-84.759689,31.187743,0.9,1.9,50.448,6280,713478.88076,3452570.7903,1
-84.759679,31.187712,0.9,2.0,50.44,6281,713479.968435,3452567.46275,1
-84.759668,31.187683,0.8,1.7,50.499,6282,713481.036373,3452564.16808,1
-84.759658,31.187652,0.9,1.8,50.503,6283,713482.104762,3452560.85122,1
-84.759647,31.187622,1.0,1.9,50.531,6284,713483.201745,3452557.53495,1
-84.759636,31.187592,0.9,1.8,50.569,6285,713484.270134,3452554.2181,1
-84.759626,31.187562,1.0,1.8,50.558,6286,713485.366669,3452550.92401,1
-84.759615,31.187534,1.1,2.1,50.593,6287,713486.394015,3452547.75051,1
-84.759608,31.187509,1.2,2.2,50.506,6288,713487.192933,3452545.02714,1
-84.7596,31.187489,1.2,2.1,50.504,6289,713487.952251,3452542.84643,1
-84.759594,31.187471,1.5,2.3,50.503,6290,713488.583621,3452540.86278,1
-84.759587,31.187453,1.3,2.1,50.503,6291,713489.243359,3452538.8908,1
-84.759581,31.187435,1.5,2.1,50.515,6292,713489.894241,3452536.88536,1
-84.759575,31.187417,2.3,2.4,50.475,6293,713490.526284,3452534.86845,1
-84.759569,31.187399,1.8,2.7,50.519,6294,713491.176268,3452532.90736,1
-84.759563,31.187382,2.1,2.8,50.404,6295,713491.766368,3452531.07815,1
-84.759556,31.187364,2.2,2.9,50.504,6296,713492.475561,3452529.01844,1
-84.759548,31.187341,2.3,3.2,50.566,6297,713493.220985,3452526.58235,1
-84.75954,31.187316,2.1,3.2,50.636,6298,713494.107934,3452523.74985,1
-84.759531,31.18729,2.1,4.0,50.589,6299,713495.013496,3452520.9399,1
-84.759522,31.187264,2.7,4.9,50.623,6300,713495.939469,3452518.06382,1
-84.759513,31.187238,2.2,4.5,50.603,6301,713496.855238,3452515.22081,1
-84.759503,31.187213,1.7,4.9,50.538,6302,713497.799151,3452512.40055,1
-84.759495,31.187189,2.0,5.2,50.454,6303,713498.652791,3452509.80028,1
-84.759488,31.187168,2.5,6.0,50.43,6304,713499.358745,3452507.42995,1
-84.759481,31.187147,1.9,5.3,50.381,6305,713500.091495,3452505.14889,1
-84.759473,31.187127,1.4,4.7,50.366,6306,713500.861024,3452502.93512,1
-84.759465,31.187106,1.6,3.7,50.422,6307,713501.661618,3452500.59997,1
-84.759458,31.187085,1.3,3.6,50.399,6308,713502.422289,3452498.35275,1
-84.759451,31.187064,1.5,4.4,50.472,6309,713503.098752,3452496.02618,1
-84.759443,31.18704,1.6,3.7,50.464,6310,713503.942862,3452493.42573,1
-84.759434,31.187015,1.8,4.0,50.53,6311,713504.858185,3452490.60489,1
-84.759425,31.186989,1.9,4.2,50.422,6312,713505.78304,3452487.78424,1
-84.759416,31.186964,1.5,3.8,50.469,6313,713506.698588,3452484.95232,1
-84.759407,31.186938,1.5,3.9,50.447,6314,713507.604381,3452482.13128,1
-84.759398,31.186912,1.7,4.0,50.468,6315,713508.567812,3452479.28924,1
-84.75939,31.186889,1.8,3.9,50.464,6316,713509.344981,3452476.69852,1
-84.759383,31.186867,1.9,4.0,50.411,6317,713510.098595,3452474.32915,1
-84.759375,31.186846,1.4,3.4,50.396,6318,713510.860168,3452472.03758,1
-84.759367,31.186826,1.6,4.8,50.311,6319,713511.649437,3452469.79093,1
-84.75936,31.186805,1.8,4.6,50.408,6320,713512.38399,3452467.42118,1
-84.759352,31.186781,2.0,4.5,50.465,6321,713513.16161,3452464.80828,1
-84.759343,31.186755,1.9,4.3,50.461,6322,713514.096224,3452461.97675,1
-84.759332,31.186726,1.9,4.2,50.509,6323,713515.181896,3452458.74898,1
-84.759322,31.186695,1.8,4.1,50.511,6324,713516.260508,3452455.39906,1
-84.759311,31.186665,1.8,4.3,50.536,6325,713517.319834,3452452.05985,1
-84.759301,31.186635,2.0,4.9,50.563,6326,713518.397549,3452448.75428,1
-84.759291,31.186605,2.4,5.1,50.587,6327,713519.456426,3452445.43724,1
-84.75928,31.186575,3.0,5.1,50.641,6328,713520.553878,3452442.0988,1
-84.759269,31.186545,3.1,5.9,50.658,6329,713521.60345,3452438.77048,1
-84.759259,31.186514,3.4,6.3,50.691,6330,713522.662779,3452435.43127,1
-84.759248,31.186484,4.2,7.5,50.703,6331,713523.806991,3452432.13814,1
-84.759238,31.186454,4.5,8.8,50.747,6332,713524.827521,3452428.83142,0
-84.759229,31.186428,4.2,8.2,50.787,6333,713525.73467,3452425.94386,0
-84.75922,31.186402,4.2,7.7,50.865,6334,713526.669965,3452423.07907,0
-84.75921,31.186376,4.1,5.6,50.83,6335,713527.596402,3452420.18081,1
-84.759201,31.18635,4.4,5.6,50.759,6336,713528.559393,3452417.36094,1
-84.759191,31.18633,6.2,6.7,50.694,6337,713529.58583,3452415.17456,0
-84.759179,31.186311,5.8,5.6,50.62,6338,713530.773628,3452413.02473,1
-84.759164,31.186294,2.4,4.8,50.547,6339,713532.222016,3452411.19073,1
-84.759143,31.186283,1.6,3.6,50.524,6340,713534.21087,3452409.97771,1
-84.759121,31.186277,1.2,3.1,50.509,6341,713536.310603,3452409.41023,1
-84.7591,31.186279,0.9,3.0,50.513,6342,713538.317461,3452409.66163,1
-84.75908,31.186284,1.0,3.4,50.485,6343,713540.221591,3452410.27696,1
-84.75906,31.186294,0.7,2.6,50.468,6344,713542.087915,3452411.34627,1
-84.759044,31.186309,1.1,3.1,50.466,6345,713543.62555,3452413.10768,1
-84.759036,31.186328,1.5,5.1,50.426,6346,713544.344927,3452415.2518,1
-84.759035,31.186353,2.8,6.7,50.397,6347,713544.374321,3452418.03632,1
-84.759041,31.18638,5.0,8.4,50.344,6348,713543.73382,3452420.94037,0
-84.759049,31.186405,5.2,9.8,50.354,6349,713542.894734,3452423.76275,0
-84.759057,31.186431,5.0,12.5,50.315,6350,713542.064505,3452426.61858,0
-84.759067,31.186457,4.4,11.1,50.301,6351,713541.072243,3452429.47113,0
-84.759077,31.186483,4.0,9.4,50.329,6352,713540.118331,3452432.31337,0
-84.759087,31.186512,3.7,9.6,50.283,6353,713539.024017,3452435.4966,0
-84.759098,31.186542,2.9,9.2,50.253,6354,713537.93564,3452438.8574,0
-84.759109,31.186573,3.0,7.4,50.196,6355,713536.828201,3452442.21782,1
-84.75912,31.186603,2.4,5.1,50.161,6356,713535.721211,3452445.55607,1
-84.75913,31.186634,2.1,5.2,50.105,6357,713534.642368,3452448.91707,1
-84.759141,31.186664,1.9,5.0,50.055,6358,713533.564198,3452452.24481,1
-84.759152,31.186695,1.8,4.7,50.013,6359,713532.436575,3452455.66028,1
-84.759163,31.186724,2.0,4.6,49.886,6360,713531.331161,3452458.92092,1
-84.759174,31.186755,2.1,4.5,49.897,6361,713530.271382,3452462.2823,1
-84.759184,31.186785,1.8,4.2,49.859,6362,713529.174153,3452465.60966,1
-84.759195,31.186815,1.8,3.6,49.849,6363,713528.12503,3452468.9158,1
-84.759205,31.186845,1.6,3.5,49.884,6364,713527.028251,3452472.22098,1
-84.759215,31.186875,1.8,3.0,49.871,6365,713525.998191,3452475.52751,1
-84.759226,31.186905,1.7,3.2,49.885,6366,713524.900964,3452478.85487,1
-84.759236,31.186936,1.6,3.3,49.83,6367,713523.879763,3452482.19485,1
-84.759246,31.186965,2.0,3.6,49.841,6368,713522.851054,3452485.43486,1
-84.759256,31.18699,2.1,3.7,49.871,6369,713521.907581,3452488.23295,1
-84.759265,31.187014,1.9,3.8,49.871,6370,713520.99742,3452490.79879,1
-84.759272,31.187035,1.8,4.2,49.849,6371,713520.263316,3452493.14637,1
-84.75928,31.187056,2.0,3.9,49.85,6372,713519.472923,3452495.44845,1
-84.759287,31.187077,1.7,3.5,49.837,6373,713518.692511,3452497.72855,1
-84.759295,31.187098,2.0,4.0,49.854,6374,713517.930263,3452500.05337,1
-84.759302,31.187119,1.2,2.9,49.885,6375,713517.244042,3452502.39084,1
-84.759309,31.18714,1.0,3.0,49.895,6376,713516.510838,3452504.69407,1
-84.759316,31.187161,1.6,3.8,49.884,6377,713515.729079,3452507.04069,1
-84.759325,31.187186,1.9,3.6,49.883,6378,713514.863882,3452509.74054,1
-84.759334,31.187211,2.2,4.0,49.913,6379,713513.939924,3452512.51683,1
-84.759343,31.187236,2.6,4.2,49.973,6380,713513.015294,3452515.32639,1
-84.759352,31.187262,2.4,3.8,49.972,6381,713512.138545,3452518.12583,1
-84.759361,31.187288,2.2,3.7,49.996,6382,713511.241835,3452520.96923,1
-84.75937,31.187313,2.3,3.8,50.015,6383,713510.326512,3452523.79007,1
-84.759377,31.187334,2.3,3.4,50.034,6384,713509.535,3452526.14758,1
-84.759384,31.187356,2.4,3.6,50.031,6385,713508.819963,3452528.49555,1
-84.759392,31.187377,2.2,4.3,50.018,6386,713508.037533,3452530.87543,1
-84.759399,31.187398,3.7,5.0,49.931,6387,713507.304108,3452533.18975,1
-84.759407,31.187419,2.6,3.8,49.938,6388,713506.523476,3452535.48093,1
-84.759414,31.18744,1.7,3.0,49.926,6389,713505.838382,3452537.76296,1
-84.759421,31.187461,2.0,3.0,49.957,6390,713505.056852,3452540.09849,1
-84.75943,31.187486,2.3,3.1,49.982,6391,713504.16284,3452542.80885,1
-84.75944,31.187512,2.1,2.9,49.934,6392,713503.179005,3452545.71703,1
-84.75945,31.187542,2.5,2.8,49.93,6393,713502.177552,3452549.02414,1
-84.759461,31.187572,2.5,2.8,49.889,6394,713501.080563,3452552.34041,1
-84.759471,31.187602,2.3,2.6,49.891,6395,713499.99288,3452555.66796,1
-84.759482,31.187633,2.1,2.6,49.885,6396,713498.885911,3452559.00621,1
-84.759493,31.187663,1.9,2.7,49.876,6397,713497.797781,3452562.35593,1
-84.759503,31.187694,1.7,2.5,49.834,6398,713496.718958,3452565.71693,1
-84.759514,31.187724,1.7,3.0,49.849,6399,713495.650116,3452569.05596,1
-84.759524,31.187755,1.4,2.6,49.858,6400,713494.599663,3452572.42863,1
-84.759535,31.187784,1.6,2.1,49.83,6401,713493.503351,3452575.71164,1
-84.759545,31.187815,1.4,2.0,49.85,6402,713492.510537,3452579.06329,1
-84.759555,31.187845,1.4,2.2,49.876,6403,713491.422634,3452582.40193,1
-84.759566,31.187875,1.5,2.1,49.886,6404,713490.335631,3452585.69622,1
-84.759577,31.187905,1.5,2.4,49.85,6405,713489.238873,3452589.0014,1
-84.759588,31.187935,1.5,2.3,49.863,6406,713488.083804,3452592.36086,1
-84.759599,31.187966,1.4,2.3,49.838,6407,713486.986149,3452595.71039,1
-84.75961,31.187996,1.2,2.6,49.841,6408,713485.889841,3452598.9934,1
-84.759619,31.188022,1.3,2.8,49.809,6409,713484.964101,3452601.85839,1
-84.759628,31.188047,1.4,3.0,49.751,6410,713484.078282,3452604.63547,1
-84.759635,31.188067,1.8,3.4,49.721,6411,713483.36595,3452606.85039,1
-84.759641,31.188085,1.8,3.6,49.686,6412,713482.772485,3452608.8459,1
-84.759646,31.188103,1.8,4.1,49.656,6413,713482.188326,3452610.85269,1
-84.759652,31.188121,1.7,3.6,49.55,6414,713481.576248,3452612.82564,1
-84.759659,31.188138,1.8,4.3,49.47,6415,713480.862022,3452614.66343,1
-84.759664,31.188156,1.7,3.9,49.493,6416,713480.344583,3452616.67157,1
-84.759671,31.188174,1.9,4.1,49.55,6417,713479.675543,3452618.63228,1
-84.759678,31.188192,2.3,4.5,49.628,6418,713478.958398,3452620.61419,1
-84.759685,31.18821,1.9,3.8,49.597,6419,713478.251233,3452622.57412,1
-84.759691,31.188228,2.2,4.6,49.66,6420,713477.600807,3452624.55739,1
-84.759697,31.188246,1.8,2.9,49.675,6421,713477.007119,3452626.56398,1
-84.759705,31.188266,2.0,3.2,49.703,6422,713476.24646,3452628.81121,1
-84.759713,31.18829,2.1,2.9,49.744,6423,713475.392158,3452631.44473,1
-84.759722,31.188315,1.6,2.4,49.75,6424,713474.496813,3452634.22161,1
-84.759731,31.188341,1.6,2.3,49.793,6425,713473.610101,3452637.04303,1
-84.759739,31.188367,1.3,2.1,49.813,6426,713472.723389,3452639.86445,1
-84.759749,31.188392,1.4,1.9,49.846,6427,713471.770633,3452642.65126,1
-84.759758,31.188417,1.4,2.0,49.855,6428,713470.82696,3452645.46044,1
-84.759766,31.188443,1.1,1.8,49.876,6429,713470.006743,3452648.2943,1
-84.759775,31.188469,1.2,2.0,49.884,6430,713469.091439,3452651.11514,1
-84.759784,31.188494,2.0,2.6,49.909,6431,713468.13846,3452653.91303,1
-84.759793,31.188519,0.7,1.7,49.904,6432,713467.261956,3452656.70139,1
-84.759801,31.188545,0.6,1.4,49.951,6433,713466.412922,3452659.54575,1
-84.75981,31.18857,0.7,1.7,49.897,6434,713465.488763,3452662.33314,1
-84.759818,31.188594,0.9,1.7,49.891,6435,713464.702981,3452664.87932,1
-84.759825,31.188614,0.8,1.6,49.89,6436,713463.97092,3452667.12713,1
-84.759832,31.188632,1.0,1.8,49.849,6437,713463.301885,3452669.08783,1
-84.759839,31.18865,1.0,2.4,49.876,6438,713462.632626,3452671.05963,1
-84.759844,31.188667,0.4,2.0,49.82,6439,713462.031433,3452672.96625,1
-84.75985,31.188685,1.1,2.1,49.799,6440,713461.439098,3452674.90633,1
-84.759858,31.188706,1.4,2.5,49.881,6441,713460.657585,3452677.24186,1
-84.759866,31.188727,1.7,3.2,49.838,6442,713459.86744,3452679.53285,1
-84.759873,31.188751,1.3,2.9,49.871,6443,713459.088946,3452682.1901,1
-84.759883,31.188776,1.2,2.8,49.853,6444,713458.15436,3452685.02164,1
-84.759893,31.188805,1.6,4.0,49.826,6445,713457.107521,3452688.21692,1
-84.759902,31.188836,2.0,4.3,49.818,6446,713456.114276,3452691.59075,1
-84.759913,31.188866,2.4,4.4,49.749,6447,713455.074723,3452694.8971,1
-84.759924,31.188896,2.4,4.0,49.782,6448,713453.931002,3452698.16806,1
-84.759935,31.188926,2.4,4.7,49.793,6449,713452.76777,3452701.46081,1
-84.759946,31.188955,2.4,4.3,49.785,6450,713451.737975,3452704.75626,1
-84.759955,31.188986,2.2,4.5,49.798,6451,713450.745631,3452708.08574,1
-84.759966,31.189016,2.0,4.5,49.856,6452,713449.686569,3452711.41387,1
-84.759977,31.189045,2.5,5.4,49.898,6453,713448.543076,3452714.67375,1
-84.759988,31.189075,2.8,5.9,49.91,6454,713447.455872,3452717.97913,1
-84.759997,31.189106,3.2,6.9,49.922,6455,713446.45355,3452721.33059,1
-84.760008,31.189136,2.7,7.6,49.984,6456,713445.365673,3452724.66923,1
-84.760019,31.189166,3.8,7.7,49.989,6457,713444.230814,3452727.97365,1
-84.76003,31.189196,3.3,6.9,49.986,6458,713443.105039,3452731.30043,1
-84.76004,31.189227,3.0,6.5,49.963,6459,713442.11225,3452734.65209,1
-84.760051,31.189257,2.7,5.3,49.963,6460,713441.024151,3452738.00181,1
-84.760062,31.189287,2.7,5.5,49.933,6461,713439.898826,3452741.30642,1
-84.760073,31.189317,3.2,6.7,49.893,6462,713438.810953,3452744.64506,1
-84.760083,31.189348,3.2,7.4,49.838,6463,713437.770735,3452747.98467,1
-84.760093,31.189378,3.1,6.3,49.815,6464,713436.701701,3452751.33478,1
-84.760105,31.189408,3.1,6.6,49.776,6465,713435.537805,3452754.66079,1
-84.760115,31.189439,3.3,7.1,49.72,6466,713434.459465,3452757.99963,1
-84.760126,31.189469,3.7,6.8,49.707,6467,713433.390208,3452761.36083,1
